,"You can edit only 4000 items at once. For editing more than 4000 items, please contact our support team at 7400417400. [Batched Items cannot be edited]",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Item ID,"Item Name*
(mandatory field)",Description,Category,Item code,HSN Code,GST Tax Rate(%),Sales Price,Sales Tax inclusive,Purchase Price,Purchase Tax inclusive,MRP,Current stock,Low stock alert quantity,Visible on Online Store?,Discount,PART NO.
42e4dbd1-0446-4198-9b84-d3ccbe8469a6,AR PLN P. TAP ,,PETROL TAP,AR2030A,,0.00,226,Inclusive,0,Inclusive,0,1,,No,0,
1a27ff4f-4623-44b0-ad9e-d61d735846d1,AR RX 100 P. TAP,,PETROL TAP,AR1030,,0.00,155,Inclusive,0,Inclusive,0,3,,No,0,
a0664020-c54c-49af-b7b9-1b154c440526,AR SCOOTY PEP P. TAP ,,PETROL TAP,AR1102,,0.00,213,Inclusive,0,Inclusive,0,0,,No,0,
9db221e0-6b1a-4d20-96bb-4c734f20a7bb,AR SHINE CD DWN METER CABLE,,METER CABLE HERO ALL,ARH4287,,0.00,113,Inclusive,0,Inclusive,0,0,1.0,No,0,
2043b0c3-c201-4e7c-ba58-d47a1887dddc,AR SPL KEY P. TAP,,PETROL TAP,AR2013,,0.00,201,Inclusive,0,Inclusive,0,5,,No,0,
846e9436-2532-485b-b2c3-aa06ff3d5b39,AR SPL PET.TAP,,PETROL TAP,AR1125,,0.00,150,Inclusive,0,Inclusive,0,2,,No,0,
bd7891ac-a9b1-41d3-ae20-77d5849ba982,AR SS KEY P TAP,,PETROL TAP,ZH6002,,0.00,155,Inclusive,0,Inclusive,0,1,,No,0,
a361d8c6-a038-42b6-9836-adbf9f3e87b6,AR SS PETROL TAP,,PETROL TAP,AR2019,,0.00,178,Inclusive,0,Inclusive,0,3,,No,0,
e965bfb3-36d9-4ef0-b7d2-715c3d7b9940,AR STAR CLUTCH CABLE,,CLUTCH CABLE TVS,ART 5205,,0.00,144,Inclusive,0,Inclusive,0,1,1.0,No,0,
0261f2b0-58af-4ecf-9c9f-01de6882f832,AR STAR CLUTCH CABLE,,CLUTCH CABLE TVS,ART5205,,0.00,144,Inclusive,0,Inclusive,0,0,1.0,No,0,
952f6485-3c45-4dbb-9d10-0b0159285e9f,AR STAR P. TAP,,PETROL TAP,AR1090,,0.00,180,Inclusive,0,Inclusive,0,3,,No,0,
96c44cd6-043e-4019-bcdd-5bfae69341fa,AR STAR P. TAP,,PETROL TAP,AR2011,,0.00,237,Inclusive,0,Inclusive,0,1,,No,0,
4a0a8838-3133-465c-b63d-eadc5fe7bc52,AR SUZUKI P. TAP,,PETROL TAP,ZH5030,,0.00,138,Inclusive,0,Inclusive,0,1,,No,0,
9f5459c3-7aa3-4127-a9b1-a92851cb7842,AR WEGO CHOKE CABLE,,CHOKE CABLE,ART5230,,0.00,200,Inclusive,0,Inclusive,0,0,,No,0,
48963cf6-531c-43bf-b936-730b526ec640,AR WEGO FRONT BREAK CABLE,,BREAK CABLE MOPED,ART5089,,0.00,150,Inclusive,0,Inclusive,0,3,,No,0,
8592b425-68c9-4b2f-8f18-e1f3bc39eb61,AR XL BIG NUT P. TAP,,PETROL TAP,AR1106,,0.00,107,Inclusive,0,Inclusive,0,3,,No,0,
92798949-fca0-4051-8ba3-66b5d4fd0da7,AR XL FRO BREAK CABLE,,BREAK CABLE MOPED,ART5098,,0.00,113,Inclusive,0,Inclusive,0,3,,No,0,
ded0d8b6-74e0-4752-866a-2f680ad01db4,AR XL P. TAP,,PETROL TAP,AR2042,,0.00,236,Inclusive,0,Inclusive,0,2,,No,0,
3beb521a-5b46-4176-b016-3d92c1fa4fb5,AR XL SMALL NUT P .TAP,,PETROL TAP,AR1099,,0.00,106,Inclusive,0,Inclusive,0,3,,No,0,
bf87eb34-f343-4607-8a33-c0cddc8cc22a,AR YAMAHA YBX ACC CABEL,,ACC CABLE TVS,ARY5255,,0.00,144,Inclusive,0,Inclusive,0,3,,No,0,
d60c053a-11b8-45cd-b174-0ad277ac4758,ARZER 18 SOUND HORN,,HORN ALL,488356725627,,0.00,520,Inclusive,0,Inclusive,0,1,,No,0,
e07a5a62-93bc-4386-9b4d-85f994ebc4bb,ARZER MIRROR STEEL ROUND UNI.,,MIRROR STEEL,60358727131,,0.00,265,Inclusive,0,Inclusive,0,0,,No,0,
15ef4a9b-bcd1-43e6-a44a-2dffbb903889,AS ACSS 125 KICK LEVER,,KICK ALL,1567J,,0.00,437,Inclusive,0,Inclusive,0,4,,No,0,
f7cfa378-e8f5-4437-b19b-f399117a8b71,AS ACTIVA PLESURE KICK,,KICK ALL,9054,,0.00,299,Inclusive,0,Inclusive,0,1,,No,0,
5d1c62f5-af21-44ee-a44e-27b5007b0b93,ASK 4S B0XER METER CABLE,,METER CABLE BAJAJ,ASKBSC32,,0.00,115,Inclusive,0,Inclusive,0,4,,No,0,
